,avg10Volume,avg30Volume,beta,companyName,day200MovingAvg,day30ChangePercent,day50MovingAvg,day5ChangePercent,dividendYield,employees,exDividendDate,float,marketcap,maxChangePercent,month1ChangePercent,month3ChangePercent,month6ChangePercent,nextDividendDate,nextEarningsDate,peRatio,price,sharesOutstanding,ticker,ttmDividendRate,ttmEPS,week52change,week52high,week52highSplitAdjustOnly,week52low,week52lowSplitAdjustOnly,year1ChangePercent,year2ChangePercent,year5ChangePercent,ytdChangePercent
10,3919040.0,3752847.0,1.2776942171899548,Analog Devices Inc.,139.23,-0.05780102836255117,153.02,0.04937537791009197,0.016887334454147855,0.0,2021-02-17,0.0,58390369342.0,5.581340131754551,-0.0571236968513409,0.05429175816786747,0.3168284893048049,0,2021-02-09,39.7211521469743,160.63,369127227.0,ADI,2.615089812646969,3.87,0.8644801970825292,164.8,172.1,79.69,80.04,0.5527703635995727,0.45503239594101413,2.028333383250611,0.027608321721336666
11,2807507.0,2901069.0,1.0759236146309556,Archer Daniels Midland Co.,52.61,0.04831819933072777,55.59,0.009687416295200568,0.0253785934072686,39442.0,2021-02-04,0.0,33425334312.0,1.5126846824371019,0.04648063459802906,0.1862325605524567,0.2507364433903146,0,2021-01-12,18.817094229000453,58.6,572050043.0,ADM,1.4715257117792935,3.17,0.8618868532171627,59.71,61.76,29.0,29.34,0.7403162336766002,0.45252774241876487,0.883715548089681,0.17173503991631478
12,2103987.0,2065823.0,1.1632508822899588,Automatic Data Processing Inc.,161.7,0.1446461064969898,176.22,0.0560126401045303,0.019730023658850973,58252.0,2021-03-05,0.0,83413998612.0,5.774008113639675,0.14117027170249885,0.0852196066384982,0.4015019787013508,0,2021-01-21,33.28365439495632,195.461,447616291.0,ADP,3.7098394591111763,6.01,0.5829619574671671,195.59,194.51,104.01,103.47,0.3418241623700504,0.2761058097645311,1.4667092053213147,0.08058250594868692
13,1647227.0,1598813.0,1.372138395404707,Autodesk Inc.,278.09,-0.10688659720745258,293.74,0.08037826299616023,0.0,10607.0,0,0.0,61018883848.0,5.821462094550447,-0.10685346796768415,-0.05107607880289441,0.16432630845531362,0,2021-02-18,142.4518685275125,282.07,222732476.0,ADSK,0.0,1.93,0.881789020970735,326.69,326.37,130.92,131.21,0.7614164689756565,0.7958693647300875,3.8723922,-0.1094523150406394
14,2452796.0,1910925.0,0.8845309438793568,Ameren Corp.,78.97,0.08674909200093664,73.76,0.0725273085844091,0.02625558437144119,8758.0,2021-02-28,0.0,20616060356.0,1.973280441624576,0.08589050451923413,0.00873179163826455,0.03149740680388199,0,2021-02-07,23.906384713129697,82.1,260483093.0,AEE,2.061986534956766,3.6,0.22355069059772428,89.55,88.3,57.84,60.29,0.05831809185336796,0.13056761959740557,0.8687221224798822,0.01760114106419572
15,3242310.0,3395789.0,0.7925242407949471,American Electric Power Company Inc.,83.0,0.04704460196331223,81.55,0.022278880887921772,0.03612589445720221,18308.0,2021-01-30,0.0,41046223150.0,2.150070478781948,0.047084199286189905,-0.015320319851245247,0.04817036407958612,0,2021-02-25,18.995318580833743,84.13,500682014.0,AEP,2.958316985381061,4.5,0.04382660936258868,95.04,96.72,63.26,66.27,-0.01513856754082979,0.0481943196682108,0.5190478863080975,-0.0028348196321698296
16,5783480.0,7628127.0,1.2417637686891967,AES Corp.,23.1,-0.001054816696464885,27.48,0.08680601422488235,0.020846643305370775,8255.0,2021-01-14,0.0,19121601267.0,0.7033933815222957,-0.001073178261186022,0.29950229590901917,0.62782838680768,0,2021-02-20,425.2381783000164,29.23,684771699.0,AES,0.58055735305628,0.0717,1.7210782803296027,29.4,29.37,8.0,8.37,1.27598660997412,0.6856469582362474,2.190197992699216,0.22555784031142811
17,3955244.0,4320041.0,1.2925795052437572,Aflac Inc.,44.2,0.11558978125403546,49.78,0.02805550877585556,0.023289905722150152,12050.0,2021-02-05,0.0,37335807650.0,2.153849196245172,0.11338875160476926,0.16963809432856794,0.4473433129234707,0,2021-02-02,7.684904554579507,52.5,693358490.0,AFL,1.2034227997817726,6.78,0.8618847452646915,53.18,53.42,23.54,23.43,0.5378945571779779,0.0846984033910951,0.87313058608441,0.17455500301972315
18,4344702.0,5106934.0,1.681473796231669,American International Group Inc,36.5,0.18029653035828908,44.82,0.0314254020240402,0.02725327012033544,46121.0,2021-03-03,0.0,42641161102.0,-0.1876714579974476,0.17774406394452633,0.27258234472670273,0.7363539551603292,0,2021-02-08,-7.030436162165636,48.45,886566094.0,AIG,1.2663314463955697,-7.07,1.179129762741031,50.2,51.3,15.6,16.71,0.7798790727275933,0.1806172124401564,0.0466931133219478,0.2932050582484581
19,4066332.0,4230530.0,0.0,Apartment Investment & Management Co.,4.7,0.15591217476227312,5.05,0.15507005144456934,0.03922935954231071,0.0,2020-10-29,0.0,851220063.0,0.23657733694249217,0.15437452540818955,0.306439220879243,0.1930326303685028,0,2021-03-04,5.716553644540385,5.93,154185016.0,AIV,0.21520441943976362,1.05,0.26669241174999797,6.0,5.92,3.17,3.32,-0.033318733519069034,-0.09613293027787044,0.3314859394303367,0.07086655564795055
20,501074.0,581068.0,0.8332092351252751,Assurant Inc,130.45,0.08742143062194747,134.21,0.03412820555829572,0.01857677464448417,0.0,2021-02-05,0.0,8198143159.0,2.1990712570518567,0.08764586437142637,0.05150359058362883,0.18558552529546288,0,2021-02-03,19.57562816095684,139.41,59830534.0,AIZ,2.611237071704017,6.9,0.6780852007716914,147.7,148.46,78.0,76.52,0.35412614635197576,0.46017320764184577,0.975086460249605,0.02048467604278252
21,717075.0,881892.0,1.0305744885168622,Arthur J. Gallagher & Co.,117.62,0.09844589929336077,120.64,0.015096726040711172,0.01451716534269159,0.0,2021-02-27,0.0,25423497838.0,5.830938197462204,0.09613039403847934,0.03375507947171606,0.2532583190239318,0,2021-01-24,30.915143531975648,128.5,202792356.0,AJG,1.8464710255736867,4.3,0.6397871262069722,134.79,134.69,66.7,65.46,0.4379332500471044,0.6703245251154744,2.397626183673285,0.03380356987459869
22,2193714.0,2361402.0,0.5251229560438196,Akamai Technologies Inc,109.59,-0.016414007258250506,103.26,0.02915334980898597,0.0,7813.0,0,0.0,16757718620.0,0.9252850097193087,-0.0161233241034283,-0.03819515724682093,-0.08298548556326737,0,2021-01-31,29.7967590825786,102.36,165654918.0,AKAM,0.0,3.48,0.2049825835280068,125.85,126.7,85.0,81.9,0.16844979183255204,0.3984846075300441,0.85495460219799,-0.04880693119159302
23,1319710.0,2017300.0,1.35551938334343,Albemarle Corp.,135.31,-0.03359247728555859,162.86,0.1373942024513859,0.010010258940231049,0.0,2021-02-26,0.0,18784120845.0,4.406543597262537,-0.03384824390949345,0.1552119128180439,0.6412675279641735,0,2021-02-11,51.39690737282789,156.12,118564453.0,ALB,1.5482411583145332,3.59,1.7830890744667218,196.53,196.25,49.67,49.09,1.4197380480956743,0.9564109422361068,1.933666413704539,0.0795997181050129
24,757780.0,753321.0,1.7585351674803171,"Align Technology, Inc.",473.39,-0.08342851006298617,585.28,0.1304324978598634,0.0,0.0,0,0.0,45027585266.0,39.06089384043225,-0.08539266428061257,0.08577518168901871,0.6988408704405796,0,2021-01-21,24.92243079148752,562.588,81106582.0,ALGN,0.0,23.2,2.5055076268937735,649.72,665.22,132.87,132.63,1.9300370059724334,1.2164074420665867,7.09310179627277,0.04669307268773388
25,2153720.0,2201881.0,1.671766203332229,Alaska Air Group Inc.,50.14,0.262116753528628,61.7,0.05961440946727679,0.0,24528.0,0,0.0,9021588835.0,31.91908614132356,0.2620274712822797,0.4332385017212271,0.7311711564664517,0,2021-01-15,-6.776063858522702,72.2,126024032.0,ALK,0.0,-10.76,1.2515828196234853,73.93,74.58,20.46,20.4,0.906532601448903,0.3205754344134545,-0.03170427872271284,0.3977932434108044
26,2545514.0,2213550.0,1.0186343706843526,Allstate Corp (The),100.98,0.134494819875596,113.45,0.03638779037028578,0.02151373551921042,45829.0,2021-02-20,0.0,36826585366.0,1.3965830137502278,0.13644617229141,0.1178486818796267,0.2521778435753737,0,2021-01-21,6.585491882465224,118.46,315149074.0,ALL,2.417929419863724,17.75,0.4234360994209393,123.2,118.9,63.69,65.9,0.2882256899823217,0.2861957652300685,0.985940739214765,0.0766758553452036
27,846428.0,882547.0,1.292238802930861,Allegion plc,110.55,-0.00115392400895754,114.81,0.014511375129886902,0.008197609421404184,10446.0,2021-03-13,0.0,11147802974.0,1.4335177619709265,-0.00112058757198935,0.05917938876293614,0.1812937943337414,0,2021-02-15,34.47809842054891,124.4,93456921.0,ALLE,0.9627988136006607,3.44,0.2268065776683624,123.29,124.43,77.35,80.3,0.07063399385657848,0.3707320241227867,0.9881515469445439,0.015712981440235137
28,2893742.0,2822816.0,0.6810437280342732,Alexion Pharmaceuticals Inc.,137.16,-0.03926549708321466,161.0,0.01413740021889284,0.0,0.0,0,0.0,33543421926.0,14.28017795070063,-0.04081998545446065,-0.03680635566509111,0.3266826740000186,0,2021-02-04,55.46757006156411,159.66,226024332.0,ALXN,0.0,2.82,1.038408601626411,169.7,163.2,75.73,78.44,0.9240288541887607,0.11950840926801891,0.13568447937958175,-0.026358382059577738
29,9363627.0,9899373.0,1.55134675599827,Applied Materials Inc.,86.09,-0.01390004392990385,115.59,0.08894021030761075,0.007774630302107214,0.0,2021-02-14,0.0,106770789481.0,7.076424480275821,-0.0142959499136324,0.3109497094493015,1.04408002816536,2021-05-13,2021-02-08,28.19499713064597,123.67,952088256.0,AMAT,0.8799984467544154,4.39,1.941055173635027,125.71,127.9,37.0,37.64,1.324108217638261,1.995471072090574,5.28305270172016,0.34536353593182
30,6688693.0,6097499.0,1.0762373293609835,Amcor Plc,11.69,0.03404474375317908,11.4,0.0,0.04006453569354401,0.0,2021-02-10,0.0,19227300440.0,0.13904764659635738,0.03409556130482786,0.030171858826361756,0.07196290912333557,0,2021-01-30,24.174470789726293,11.6,1606871632.0,AMCR,0.4777469294242966,0.5051,1.0979418281153464,12.63,12.7,5.74,6.1,0.8354479916981958,0.13683463322834294,0.14281664091177926,0.00979504394017492
31,45266754.0,43911336.0,1.1386988030047809,Advanced Micro Devices Inc.,88.25,-0.12312531828140817,89.0,0.1197405795324239,0.0,11691.0,0,0.0,103657442554.0,3.1806960751850135,-0.12392882460297433,-0.1552329472091764,0.0461354745274404,0,2021-01-13,41.994505839959864,83.38,1225119120.0,AMD,0.0,2.09,1.1520440075033282,102.33,102.73,37.38,37.19,0.8821482380805885,2.6387347942133395,33.61969428531002,-0.10287933850106458
32,1369710.0,1036163.0,1.118383079717684,Ametek Inc,116.75,0.010269943146838186,122.86,-0.00416333200667082,0.006127305568817039,18238.0,2021-03-11,0.0,28762045180.0,8.726220628900519,0.010520925119488102,0.04495976402216452,0.2088245603781801,0,2021-01-31,32.85286740988057,121.13,236563832.0,AME,0.7609502971588821,3.94,0.9995188925807834,127.6,127.13,56.41,56.95,0.6721668958130902,0.5522869788764382,1.6749209433284775,0.016996573681577382
33,2581624.0,2626783.0,0.7049988328134641,AMGEN Inc.,241.4,-0.005406822866323675,234.41,0.03650269628767368,0.02846375414039636,22601.0,2021-02-02,0.0,138078567164.0,3.512129871331699,-0.005328971384188685,0.03208435200497359,-0.03736016068275788,2021-05-12,2021-01-28,18.95984972585602,240.97,595269826.0,AMGN,6.58165919249472,12.35,0.2919878408700263,280.43,287.47,178.26,177.78,0.20623283681738908,0.31592210543875626,0.916667409985866,0.0339981194139478
34,969685.0,852685.0,1.742362972904032,Ameriprise Financial Inc,189.16,0.04806321522864235,226.86,0.01889588466954274,0.018953383469600404,0.0,2021-02-01,0.0,27946552766.0,4.680321009305139,0.04770741453442191,0.20757686418282878,0.521864194396265,0,2021-01-18,17.92005040871312,229.44,122719987.0,AMP,4.257183628505893,12.5,1.7432390956717816,240.15,239.46,79.02,82.74,1.1135647823229784,0.8617356407705478,1.97153470703411,0.1878036153342123
35,2965067.0,2554485.0,1.0305024414028465,American Tower Corp.,237.7,-0.0400612107172622,227.24,0.10201512511982407,0.02116307703668503,5720.0,2020-12-22,0.0,98157568637.0,3.485923713147026,-0.04015268969548381,0.011584975396914969,-0.1677197760707703,2021-03-29,2021-02-10,57.6359723379596,223.74,448597881.0,AMT,4.538821794108437,3.97,0.1010462348450251,274.11,272.9,172.27,175.89,-0.06874456805559448,0.20856513407604205,1.4739326624386027,-0.027206370391972632
36,3303224.0,3695885.0,0.7009339142088328,Amazon.com Inc.,3219.92,-0.06170443100611939,3291.07,0.045954285636667085,0.0,1244.0,0,0.0,1562173103181.0,79.15708955521748,-0.06001435964777971,-0.02701296503759879,-0.023636119596097065,0,2021-01-27,73.4353313451441,3207.57,517282020.0,AMZN,0.0,42.27,0.8391651042013815,3584.43,3575.86,1738.23,1743.32,0.7314396958792408,0.8126937084692285,4.476825333159939,-0.05510401967375056
37,504742.0,708868.0,1.0631042568919231,Arista Networks Inc,272.93,-0.114140986514519,301.04,0.07313357257037736,0.0,2301.0,0,0.0,22388360444.0,4.254637314278686,-0.118452496505733,0.025559434331571474,0.39151836414842794,0,2021-02-15,35.728972752353,301.33,76836046.0,ANET,0.0,8.09,0.8661035912169482,331.9,327.2,160.3,158.57,0.6398664609701897,-0.034570306461565385,4.211966102133871,-0.013576799929136988
38,699386.0,663508.0,1.1673987892881397,Ansys Inc.,343.38,-0.2025110843255279,373.53,0.1122587532005754,0.0,4201.0,0,0.0,28315762259.0,14.337499757526452,-0.19783370617461973,-0.05150987554951687,-0.007988673148858838,0,2021-02-20,67.52220852167923,340.67,86307391.0,ANSS,0.0,5.06,0.5909085290719323,420.99,419.54,204.62,209.57,0.3953334394679933,0.835216010274878,2.863540203476091,-0.10709840360762167
39,1285627.0,1367274.0,1.3116486490153862,Anthem Inc,306.5,0.18809181881182946,312.0,0.013396788631978416,0.011854801470627167,72845.0,2021-03-02,0.0,86643300135.0,3.7434005491408455,0.186246275306309,0.10051519055851754,0.3314908936401316,0,2021-01-22,18.50183998369073,343.67,253712077.0,ANTM,3.971918493011758,18.03,0.5565812947566219,345.13,355.32,170.17,175.97,0.2852168011912802,0.1677207454380804,1.649608243118676,0.0736097151935633
40,1568692.0,1804168.0,0.0,Aon plc.,218.75,-0.011655330347913861,231.27,-0.02002179634237329,0.006147624942898013,51721.0,2021-01-14,0.0,51116382541.0,0.4575155049040663,-0.01157641300661579,0.08896257005545559,0.1248781911594695,0,2021-01-25,0.0,230.35,232560273.0,AON,1.3763977666557152,0.0,0.4487090770816048,244.85,246.27,156.84,151.7,0.4685210640944547,0.4494930144506541,0.4650349741249912,0.07071672153402148
41,1292565.0,1203359.0,0.81772608332714,A.O. Smith Corp.,57.03,0.08489712880044824,60.26,0.025238592780487217,0.015560413869337986,0.0,2021-01-21,0.0,10886754491.0,11.54345019708409,0.0817500401653599,0.17079063150825788,0.3015198601046014,0,2021-01-25,31.11555997838301,67.18,136038625.0,AOS,1.005675722251602,2.18,0.7701049256736964,66.15,69.01,34.75,34.1,0.6201265190004946,0.3370424048004383,0.9665903224958864,0.19782667255353217
42,8268890.0,9019123.0,0.0,APA Corporation,22.03,0.10797537782536389,21.53,-0.07381221767241557,0.00231886862401077,0.0,2020-07-16,0.0,8357239736.0,0.10895860908851142,0.10642125098590471,0.10513615403716549,0.10642854093988621,0,2021-02-19,0.0,21.52,383094063.0,APA,0.050600687671618017,0.0,0.10671952948496875,24.96,23.97,19.23,19.82,0.10745304332623937,0.10697194247771348,0.10652971019927068,0.10634291233793455
43,827688.0,1017202.0,0.9696620076275034,Air Products & Chemicals Inc.,280.67,0.04861329187852729,274.66,0.02292379243252989,0.020147187926584754,17648.0,2020-12-18,0.0,61556947227.0,5.017445525176415,0.04847154109715116,0.015997956629043453,-0.09766779304894838,2021-03-30,2021-02-04,32.4802369652528,284.91,222162712.0,APD,5.376173879737395,8.66,0.5480231079024054,337.78,336.87,178.48,174.58,0.3603387661482744,0.5420037531646134,1.503838795924991,-0.0009576911954982917
44,2959061.0,3413226.0,1.110284100243517,Amphenol Corp.,64.25,-0.03198428611673525,64.96,0.07643074343730277,0.003891937550570286,0.0,2020-09-02,0.0,20066727817.0,8.296996314178111,-0.031053365777873824,0.0011714213476914938,0.2262153425334829,2021-03-15,2021-01-25,16.40834251625704,65.89,304657427.0,APH,0.2570307690721984,3.91,0.9737617091458313,69.8,69.1,31.7,31.88,0.6842782162849402,0.420797760583288,1.5007345514189427,0.0072588938230586575
45,1854655.0,1899785.0,1.5385362252235257,Aptiv PLC,119.84,-0.0228210755098588,152.78,0.05879960432273658,0.0,144420.0,0,0.0,42411196971.0,7.024528109493373,-0.0230229322232899,0.2534223284992551,0.8111623886472505,0,2021-01-22,23.507156346441082,148.46,272242108.0,APTV,0.0,6.71,2.066263238814733,160.77,161.32,29.55,30.25,1.3641460450252356,0.9209134963485541,1.2362811671087477,0.1732840523959948
46,956726.0,1133981.0,0.980538284453236,Alexandria Real Estate Equities Inc.,165.8,-0.03926775494481667,168.83,0.03741748849862428,0.02586490235957628,0.0,2020-12-29,0.0,23315527311.0,1.4874423194293924,-0.03894954217721902,-0.05028412356709534,0.030264485899208826,2021-03-27,2021-01-31,30.58524146191741,170.82,138484372.0,ARE,4.240974012226622,6.26,0.404275591121761,183.22,184.0,107.26,113.74,0.1583401354229159,0.2550947568555226,1.220367059373622,-0.06934851880752381
47,866256.0,1122970.0,0.8988865301029192,Atmos Energy Corp.,97.81,0.03128406241252394,93.76,0.01752362704222166,0.0257107713237642,0.0,2021-02-09,0.0,12008320058.0,3.461038283016001,0.030694669846996904,-0.08108628864146893,0.016629850132205536,0,2021-01-31,18.995135471992416,96.9,133374010.0,ATO,2.4753258379817153,5.3,0.013532141780065796,110.49,112.76,79.58,78.99,-0.058298399054429864,-0.04738657477459829,0.43108989208215653,-0.017313717815097336
48,4784928.0,5309978.0,0.4475038613399474,Activision Blizzard Inc,88.41,-0.11056967889775825,98.13,0.03817665943641883,0.004544413534663444,0.0,2020-04-08,0.0,75187263478.0,2.0068756810430792,-0.1105494996389818,0.06654458972733729,0.136906683143375,2021-03-31,2021-02-03,33.95983388547022,97.48,801959504.0,ATVI,0.420403435978145,2.88,0.7737142151204702,108.12,105.8,50.89,51.71,0.582877797931178,1.128720331172942,1.9711227577251156,-0.0029847100596143367
49,980461.0,984250.0,1.1845306391886403,Avalonbay Communities Inc.,166.32,0.07823992318713116,184.85,0.05328575138299379,0.03391706687283353,0.0,2020-12-28,0.0,27223453182.0,1.2362291479274399,0.07942687281069968,0.21467112887336817,0.30543535534543287,2021-03-29,2021-02-03,33.862532174906,192.9,141154904.0,AVB,6.44639676160559,6.07,0.2401230333845314,196.39,195.73,113.78,123.78,0.04432175178459196,0.04524190962393899,0.2464686679641506,0.2147718372801854
50,3039697.0,2455538.0,1.3368258686392964,Broadcom Inc,420.72,-0.03292760773479021,470.8,0.1204102161194882,0.028571724713025163,0.0,2020-12-10,0.0,194460779519.0,37.04869227353505,-0.03265504902112709,0.1424591930029673,0.3063363877809193,2021-03-12,2021-02-25,75.75380654635764,482.0,427542154.0,AVGO,13.803160049068756,6.34,1.6994930834278719,501.21,519.25,152.62,156.62,1.1052537419889819,0.7904634194818438,2.7794870265126352,0.07690422006006445
51,623715.0,595703.0,1.375919701175578,Avery Dennison Corp.,155.8,0.043305356192282686,179.75,0.005330550122911236,0.009867012752973634,0.0,2021-02-19,0.0,15533657273.0,2.834802181229078,0.043021739719650884,0.23329005863808952,0.4607853126246423,0,2021-01-20,28.740702352389068,187.81,87105021.0,AVY,1.8043359177813014,6.86,0.9600606530975099,191.49,194.19,78.2,77.93,0.7702813293094422,0.727896064459381,1.9275020330077808,0.1908831990482058
52,1753113.0,1570854.0,0.9738587461445741,American Water Works Co. Inc.,156.62,-0.13285777445385763,153.09,0.04904831669344181,0.01578192544489262,7443.0,2021-01-26,0.0,26307860084.0,7.886460429133349,-0.1361812337337137,-0.08087130755336983,-0.01699620550584078,0,2021-02-11,37.45420291042733,143.55,181938398.0,AWK,2.2034140245152605,4.1,0.20838224587356224,180.09,175.96,92.44,95.0,0.11372171300526081,0.3865644290544753,1.2711457951559277,-0.08429424472073672
53,3689161.0,3794351.0,1.686499207442198,American Express Co.,117.83,0.13678018648300805,137.36,-0.022603212072497013,0.012016715859314924,0.0,2021-01-02,0.0,121108595451.0,1.894272618089331,0.1349805132601333,0.240693340860798,0.4071980589800213,2021-03-18,2021-01-15,40.4646539807493,146.0,837787032.0,AXP,1.7580668508114239,3.84,0.757959310327637,152.58,157.37,68.25,70.0,0.5046674163204681,0.3478491054476677,1.7072146175892793,0.22756204748391087
54,228111.0,267165.0,1.028590769623269,Autozone Inc.,1202.99,0.13047715402816848,1229.17,0.04393022278219905,0.0,0.0,0,0.0,30103029765.0,10.517471084045395,0.13399340877698124,0.09871263546778326,0.04264751140811585,0,2021-02-20,16.57154033950398,1329.0,23869285.0,AZO,0.0,76.44,0.5424418423748881,1334.02,1330.34,696.02,711.54,0.2812454013409032,0.3485126701386322,0.658174268787916,0.09674540916797272
55,27748292.0,21493703.0,2.002463044379323,Boeing Co.,203.4,0.2711433359999278,226.54,0.18637695918589525,0.0,144122.0,0,0.0,156729987057.0,3.103741565165724,0.2682928435953156,0.1575503148076664,0.6286405777413573,0,2021-01-17,-13.04780900242661,256.78,585084577.0,BA,0.0,-21.26,1.0709184353272976,280.2,290.22,93.0,93.0,0.5794836410652574,-0.2927165922260308,1.3748969042578654,0.24614324622488437
56,55296753.0,58737812.0,1.465244398543245,Bank Of America Corp.,29.23,0.1390246633695793,35.49,0.01729750899987232,0.01985297940787288,209745.0,2021-03-03,0.0,329333401724.0,-0.12315657851923617,0.1435052026125842,0.3263112242107421,0.5294271130918629,0,0,20.191128707770492,39.24,8791627446.0,BAC,0.7369062204491881,1.88,0.925158429336297,39.93,38.66,17.83,18.63,0.6124591433420522,0.3635597021084198,2.0867912290694846,0.25166587100439497
57,1766882.0,2730273.0,0.535140147154154,Baxter International Inc.,81.48,0.002395391917213332,78.24,0.005229393201855535,0.012978875286010794,0.0,2021-02-15,0.0,40817748084.0,3.0457636055392423,0.002449804577007018,-0.00897721622034389,-0.0173070479724501,0,2021-01-20,37.81562162513041,79.17,525733440.0,BAX,1.0224374329838302,2.23,0.11356246858612028,96.13,96.66,70.51,71.5,-0.017304192965900966,0.04774817078617083,1.123287785190287,-0.016820879476570544
58,3081431.0,3387412.0,1.223452196316282,Best Buy Co. Inc.,110.66,-0.05684896596476378,114.2,0.07118182585683122,0.019159631511831487,125985.0,2020-12-03,0.0,30515097404.0,2.1682786200785964,-0.05649456376709252,0.1075168683649338,0.061958899849460715,2021-03-03,2021-02-12,17.13011692324041,113.93,259145344.0,BBY,2.254950297919085,6.71,1.0710798893977906,126.44,128.02,48.55,50.1,0.9569169368567731,0.730937888433895,3.153978034223712,0.14272494071276207
